seq,recv_ts_ns,send_ts_ns
5137,100283760296916,100283760282208
5138,100283760498333,100283760484125
5139,100283760715541,100283760700708
5140,100283760915291,100283760900750
5141,100283761116416,100283761102416
5142,100283761334208,100283761319125
5143,100283761544666,100283761531291
5144,100283761753875,100283761739625
5145,100283761962541,100283761947583
5146,100283762163750,100283762148125
5147,100283762377583,100283762363541
5148,100283762587333,100283762573041
5149,100283762799458,100283762786458
5150,100283763004916,100283762991416
5151,100283763207583,100283763194375
5152,100283763410375,100283763396708
5153,100283763614250,100283763599791
5154,100283763818791,100283763804291
5155,100283764036458,100283764020541
5156,100283764235666,100283764222375
5157,100283764452791,100283764438208
5158,100283764658541,100283764645416
5159,100283764859375,100283764846458
5160,100283765062916,100283765049750
5161,100283765269583,100283765255000
5162,100283765477541,100283765462041
5163,100283765681250,100283765665500
5164,100283765891875,100283765877416
5165,100283766105833,100283766090625
5166,100283766321791,100283766306791
5167,100283766519708,100283766506833
5168,100283766726916,100283766712416
5169,100283766933666,100283766919458
5170,100283767147291,100283767131541
5171,100283767360833,100283767347916
5172,100283767574166,100283767559541
5173,100283767776750,100283767760666
5174,100283767978666,100283767964166
5175,100283768198875,100283768178041
5176,100283768411750,100283768389583
5177,100283768606583,100283768591916
5178,100283768820666,100283768806541
5179,100283769030791,100283769017541
5180,100283769244375,100283769230916
5181,100283769460958,100283769444916
5182,100283769662833,100283769648500
5183,100283769876083,100283769862083
5184,100283770089458,100283770075833
5185,100283770297583,100283770283208
5186,100283770498333,100283770483416
5187,100283770697583,100283770684291
5188,100283770908583,100283770895000
5189,100283771123208,100283771109625
5190,100283771350791,100283771324666
5191,100283771557125,100283771538625
5192,100283771775583,100283771755416
5193,100283771991083,100283771971375
5194,100283772201791,100283772181166
5195,100283772417041,100283772395833
5196,100283772628833,100283772609000
5197,100283772839291,100283772823583
5198,100283773049458,100283773030291
5199,100283773258541,100283773240333
5200,100283773472000,100283773455250
5201,100283773692958,100283773666166
5202,100283773890500,100283773871791
5203,100283774100000,100283774080958
5204,100283774302000,100283774283625
5205,100283774510208,100283774490291
5206,100283774712000,100283774692916
5207,100283774918625,100283774899583
5208,100283775119208,100283775102333
5209,100283775333750,100283775314583
5210,100283775544666,100283775523875
5211,100283775744958,100283775727500
5212,100283775954666,100283775935625
5213,100283776169000,100283776149250
5214,100283776369666,100283776350583
5215,100283776580541,100283776561125
5216,100283776786458,100283776767791
5217,100283777004291,100283776984541
5218,100283777207541,100283777188833
5219,100283777424875,100283777406666
5220,100283777633791,100283777615958
5221,100283777842958,100283777823375
5222,100283778041500,100283778024500
5223,100283778245916,100283778226458
5224,100283778463583,100283778444125
5225,100283778669791,100283778650333
5226,100283778888166,100283778866708
5227,100283779097250,100283779079625
5228,100283779307291,100283779288916
5229,100283779510625,100283779490250
5230,100283779718375,100283779699791
5231,100283779922500,100283779903708
5232,100283780140375,100283780120541
5233,100283780349958,100283780330916
5234,100283780564291,100283780546291
5235,100283780776833,100283780755666
5236,100283780978958,100283780959750
5237,100283781180000,100283781160916
5238,100283781393958,100283781375000
5239,100283781592916,100283781575541
5240,100283781810625,100283781791666
5241,100283782010208,100283781994333
5242,100283782230750,100283782210416
5243,100283782437958,100283782418208
5244,100283782645166,100283782626250
5245,100283782860208,100283782842291
5246,100283783067375,100283783049000
5247,100283783279666,100283783259708
5248,100283783476958,100283783462041
5249,100283783687916,100283783670291
5250,100283783901875,100283783882541
5251,100283784106125,100283784087625
5252,100283784310708,100283784291583
5253,100283784518000,100283784502208
5254,100283784738333,100283784717541
5255,100283784969458,100283784932625
5256,100283785189041,100283785161000
5257,100283785387625,100283785366291
5258,100283785631541,100283785567541
5259,100283785793333,100283785776333
5260,100283786004000,100283785984250
5261,100283786213916,100283786197625
5262,100283786418125,100283786398958
5263,100283786629958,100283786610958
5264,100283786837833,100283786821666
5265,100283787055541,100283787035166
5266,100283787297375,100283787253958
5267,100283787478291,100283787460333
5268,100283787690333,100283787671625
5269,100283787897500,100283787878291
5270,100283788103625,100283788085083
5271,100283788306416,100283788288958
5272,100283788507958,100283788489083
5273,100283788708250,100283788692958
5274,100283788921833,100283788902333
5275,100283789130833,100283789112916
5276,100283789347750,100283789328250
5277,100283789557625,100283789541000
5278,100283789768291,100283789746958
5279,100283789971208,100283789949000
5280,100283790188833,100283790165666
5281,100283790397083,100283790376625
5282,100283790593916,100283790577583
5283,100283790804333,100283790785708
5284,100283791020250,100283790999041
5285,100283791235666,100283791210416
5286,100283791441958,100283791421208
5287,100283791637166,100283791622916
5288,100283791854166,100283791837875
5289,100283792056875,100283792040541
5290,100283792264208,100283792249333
5291,100283792471666,100283792457250
5292,100283792673958,100283792660000
5293,100283792880083,100283792865875
5294,100283793085375,100283793069583
5295,100283793287291,100283793272000
5296,100283793489125,100283793474291
5297,100283793690250,100283793676833
5298,100283793908833,100283793893000
5299,100283794114958,100283794100000
5300,100283794318416,100283794303375
5301,100283794516875,100283794503666
5302,100283794738708,100283794721500
5303,100283794939333,100283794924208
5304,100283795144666,100283795129958
5305,100283795353250,100283795339208
5306,100283795562958,100283795548458
5307,100283795775333,100283795762958
5308,100283795978458,100283795964541
5309,100283796181125,100283796168416
5310,100283796383958,100283796370250
5311,100283796596750,100283796582208
5312,100283796812125,100283796795625
5313,100283797025583,100283797012041
5314,100283797236541,100283797223666
5315,100283797456666,100283797438833
5316,100283797661666,100283797648750
5317,100283797876083,100283797863416
5318,100283798089500,100283798076041
5319,100283798301750,100283798288291
5320,100283798515833,100283798501625
5321,100283798720916,100283798706958
5322,100283798921041,100283798908166
5323,100283799124333,100283799111125
5324,100283799329541,100283799314625
5325,100283799541791,100283799529833
5326,100283799747541,100283799734000
5327,100283799948625,100283799935458
5328,100283800149041,100283800136125
5329,100283800358875,100283800345166
5330,100283800559458,100283800547041
5331,100283800774875,100283800762125
5332,100283800990958,100283800977458
5333,100283801206541,100283801192291
5334,100283801466666,100283801424625
5335,100283801687291,100283801648958
5336,100283801872291,100283801858333
5337,100283802073208,100283802058583
5338,100283802285750,100283802272458
5339,100283802489333,100283802472583
5340,100283802689208,100283802674791
5341,100283802901333,100283802886500
5342,100283803112333,100283803097875
5343,100283803324750,100283803310958
5344,100283803537041,100283803523041
5345,100283803750416,100283803737291
5346,100283803964458,100283803939833
5347,100283804168083,100283804152291
5348,100283804370916,100283804356250
5349,100283804574583,100283804559875
5350,100283804775625,100283804761041
5351,100283804977083,100283804964041
5352,100283805185333,100283805170125
5353,100283805386958,100283805372250
5354,100283805601000,100283805587750
5355,100283805802583,100283805787833
5356,100283806003250,100283805990541
5357,100283806218333,100283806202916
5358,100283806417416,100283806403541
5359,100283806633583,100283806620375
5360,100283806835541,100283806822583
5361,100283807051958,100283807039250
5362,100283807266125,100283807247958
5363,100283807464666,100283807449958
5364,100283807678750,100283807660250
5365,100283807894625,100283807875625
5366,100283808100916,100283808083625
5367,100283808315208,100283808296875
5368,100283808520083,100283808502416
5369,100283808725833,100283808706416
5370,100283808932666,100283808913083
5371,100283809139041,100283809122291
5372,100283809351583,100283809334333
5373,100283809562083,100283809543833
5374,100283809771666,100283809752375
5375,100283809975541,100283809956500
5376,100283810177333,100283810159583
5377,100283810384250,100283810366958
5378,100283810589208,100283810570416
5379,100283810796833,100283810781125
5380,100283811014458,100283810994708
5381,100283811223208,100283811206541
5382,100283811432958,100283811414916
5383,100283811649791,100283811630500
5384,100283811853500,100283811838125
5385,100283812071416,100283812052208
5386,100283812277708,100283812258333
5387,100283812491166,100283812471541
5388,100283812701000,100283812680875
5389,100283812904166,100283812888291
5390,100283813112375,100283813094625
5391,100283813324458,100283813306458
5392,100283813537083,100283813518208
5393,100283813746458,100283813727708
5394,100283813954458,100283813937416
5395,100283814159333,100283814140916
5396,100283814367666,100283814348875
5397,100283814571666,100283814553000
5398,100283814774250,100283814754166
5399,100283814977333,100283814958333
5400,100283815179125,100283815159875
5401,100283815393708,100283815376500
5402,100283815607166,100283815588166
5403,100283815818541,100283815799916
5404,100283816024458,100283816009166
5405,100283816234166,100283816216083
5406,100283816435208,100283816418375
5407,100283816636250,100283816618583
5408,100283816847416,100283816828916
5409,100283817048458,100283817030916
5410,100283817255791,100283817238291
5411,100283817472250,100283817453166
5412,100283817675458,100283817657000
5413,100283817877666,100283817862791
5414,100283818089958,100283818070416
5415,100283818324583,100283818302666
5416,100283818526916,100283818508500
5417,100283818742083,100283818722916
5418,100283818949458,100283818931083
5419,100283819156500,100283819140333
5420,100283819370166,100283819352333
5421,100283819579708,100283819561666
