seq,send_ts_ns,ack_recv_ts_ns,retransmits
3594,100119217933625,100119218089250,0
3595,100119218140291,100119218223041,0
3596,100119218357125,100119218489625,0
3597,100119218572291,100119218623333,0
3598,100119218793458,100119218887916,0
3599,100119219007708,100119219125458,0
3600,100119219209833,100119219269583,0
3601,100119219424208,100119219511166,0
3602,100119219638333,100119219739291,0
3603,100119219854666,100119220018666,0
3604,100119220063708,100119220193750,0
3605,100119220275500,100119220442833,0
3606,100119220491166,100119220568541,0
3607,100119220692250,100119220837333,0
3608,100119220906875,100119220972541,0
3609,100119221117666,100119221237000,0
3610,100119221325708,100119221509708,0
3611,100119221532666,100119221645333,0
3612,100119221745791,100119221918791,0
3613,100119221948250,100119222055458,0
3614,100119222149625,100119222324875,0
3615,100119222364291,100119222460916,0
3616,100119222568291,100119222728375,0
3617,100119222769333,100119222862291,0
3618,100119222984333,100119223126916,0
3619,100119223200416,100119223261625,0
3620,100119223416333,100119223530333,0
3621,100119223619000,100119223797625,0
3622,100119223822958,100119223933458,0
3623,100119224028333,100119224202750,0
3624,100119224242958,100119224338750,0
3625,100119224457583,100119224607458,0
3626,100119224670875,100119224743333,0
3627,100119224884291,100119225011083,0
3628,100119225100291,100119225253750,0
3629,100119225313625,100119225388166,0
3630,100119225528250,100119225655833,0
3631,100119225744333,100119225921125,0
3632,100119225960333,100119226054916,0
3633,100119226164291,100119226323458,0
3634,100119226377625,100119226570875,0
3635,100119226581708,100119226706583,0
3636,100119226797666,100119226977125,0
3637,100119227001625,100119227111166,0
3638,100119227201666,100119227379833,0
3639,100119227405625,100119227516000,0
3640,100119227606958,100119227768333,0
3641,100119227808250,100119227888291,0
3642,100119228009583,100119228155708,0
3643,100119228224291,100119228286958,0
3644,100119228425666,100119228532416,0
3645,100119228636208,100119228783833,0
3646,100119228838916,100119229029166,0
3647,100119229043041,100119229155125,0
3648,100119229244125,100119229412041,0
3649,100119229454958,100119229548125,0
3650,100119229656250,100119229798708,0
3651,100119229870916,100119230047833,0
3652,100119230076291,100119230184958,0
3653,100119230289916,100119230445375,0
3654,100119230490958,100119230570916,0
3655,100119230692291,100119230839458,0
3656,100119230893583,100119230973375,0
3657,100119231094916,100119231231208,0
3658,100119231302958,100119231476958,0
3659,100119231518958,100119231610541,0
3660,100119231729666,100119231878000,0
3661,100119231942958,100119232013000,0
3662,100119232154958,100119232279750,0
3663,100119232369666,100119232549333,0
3664,100119232582958,100119232686208,0
3665,100119232784291,100119232955625,0
3666,100119232998958,100119233077708,0
3667,100119233215625,100119233344708,0
3668,100119233416250,100119233477541,0
3669,100119233617666,100119233746083,0
3670,100119233818916,100119233880625,0
3671,100119234020250,100119234148916,0
3672,100119234235041,100119234415416,0
3673,100119234437625,100119234550041,0
3674,100119234639041,100119234816000,0
3675,100119234853625,100119234950041,0
3676,100119235069583,100119235215458,0
3677,100119235274958,100119235349625,0
3678,100119235491333,100119235603125,0
3679,100119235707583,100119235850750,0
3680,100119235909625,100119235965916,0
3681,100119236121583,100119236207958,0
3682,100119236326250,100119236454166,0
3683,100119236541583,100119236716791,0
3684,100119236757583,100119236852125,0
3685,100119236960291,100119237107041,0
3686,100119237162916,100119237241458,0
3687,100119237362958,100119237509416,0
3688,100119237565666,100119237756541,0
3689,100119237767000,100119237891333,0
3690,100119237969958,100119238158916,0
3691,100119238182916,100119238295458,0
3692,100119238397625,100119238562583,0
3693,100119238613625,100119238698041,0
3694,100119238816291,100119238965458,0
3695,100119239018958,100119239100041,0
3696,100119239220875,100119239369166,0
3697,100119239424291,100119239617500,0
3698,100119239625750,100119239751708,0
3699,100119239840291,100119239884916,0
3700,100119240048250,100119240164791,0
3701,100119240264375,100119240301416,0
3702,100119240476250,100119240546208,0
3703,100119240685583,100119240788000,0
3704,100119240896291,100119241057458,0
3705,100119241104208,100119241207250,0
3706,100119241314916,100119241476000,0
3707,100119241522958,100119241611875,0
3708,100119241725583,100119241878708,0
3709,100119241926958,100119242012250,0
3710,100119242141625,100119242281291,0
3711,100119242354916,100119242415000,0
3712,100119242563625,100119242685250,0
3713,100119242771000,100119242818541,0
3714,100119242987125,100119243084291,0
3715,100119243192250,100119243354750,0
3716,100119243405666,100119243488583,0
3717,100119243612333,100119243759000,0
3718,100119243822958,100119243893000,0
3719,100119244027791,100119244158833,0
3720,100119244236291,100119244292083,0
3721,100119244443000,100119244560166,0
3722,100119244644333,100119244696375,0
3723,100119244849625,100119244962625,0
3724,100119245060250,100119245098875,0
3725,100119245268625,100119245353666,0
3726,100119245480250,100119245599416,0
3727,100119245692375,100119245727625,0
3728,100119245904291,100119245979458,0
3729,100119246118916,100119246220791,0
3730,100119246329625,100119246473666,0
3731,100119246539708,100119246605833,0
3732,100119246743750,100119246871916,0
3733,100119246953625,100119247004833,0
3734,100119247157583,100119247270916,0
3735,100119247366958,100119247405666,0
3736,100119247577583,100119247645750,0
3737,100119247779166,100119247877625,0
3738,100119247986291,100119248125500,0
3739,100119248197625,100119248259625,0
3740,100119248412416,100119248525458,0
3741,100119248627000,100119248791166,0
3742,100119248838958,100119248925000,0
3743,100119249052291,100119249175333,0
3744,100119249255000,100119249292583,0
3745,100119249469625,100119249560083,0
3746,100119249681625,100119249828583,0
3747,100119249894958,100119249962333,0
3748,100119250101666,100119250228416,0
3749,100119250303041,100119250358166,0
3750,100119250503208,100119250623208,0
3751,100119250708291,100119250748083,0
3752,100119250920250,100119251013875,0
3753,100119251133625,100119251285041,0
3754,100119251336250,100119251419958,0
3755,100119251548250,100119251686750,0
3756,100119251762916,100119251814000,0
3757,100119251971000,100119252055166,0
3758,100119252179000,100119252272250,0
3759,100119252380875,100119252520250,0
3760,100119252589625,100119252654791,0
3761,100119252795000,100119252920083,0
3762,100119253008291,100119253052750,0
3763,100119253219000,100119253322541,0
3764,100119253424250,100119253457458,0
3765,100119253632250,100119253724000,0
3766,100119253848291,100119253964958,0
3767,100119254058958,100119254205458,0
3768,100119254265541,100119254337666,0
3769,100119254475583,100119254604333,0
3770,100119254680208,100119254729708,0
3771,100119254885625,100119254948333,0
3772,100119255096875,100119255197625,0
3773,100119255307041,100119255466083,0
3774,100119255514916,100119255599541,0
3775,100119255718916,100119255868083,0
3776,100119255923250,100119255976500,0
3777,100119256136291,100119256241791,0
3778,100119256348250,100119256381083,0
3779,100119256548375,100119256637166,0
3780,100119256750916,100119256902666,0
3781,100119256957625,100119257037833,0
3782,100119257161625,100119257308333,0
3783,100119257374333,100119257442541,0
3784,100119257584291,100119257692875,0
3785,100119257800958,100119257923583,0
3786,100119258014916,100119258052916,0
3787,100119258225583,100119258298250,0
3788,100119258428291,100119258546958,0
3789,100119258639000,100119258681125,0
3790,100119258851000,100119258944500,0
3791,100119259056291,100119259188500,0
3792,100119259264250,100119259312166,0
3793,100119259468291,100119259578541,0
3794,100119259682958,100119259837875,0
3795,100119259897583,100119259970833,0
3796,100119260111000,100119260236666,0
3797,100119260316625,100119260353791,0
3798,100119260526958,100119260620083,0
3799,100119260730916,100119260873791,0
3800,100119260933583,100119261007041,0
3801,100119261144958,100119261273458,0
3802,100119261359000,100119261408125,0
3803,100119261566916,100119261672041,0
3804,100119261774916,100119261937541,0
3805,100119261988291,100119262072250,0
3806,100119262196250,100119262338833,0
3807,100119262409625,100119262472583,0
3808,100119262614958,100119262738833,0
3809,100119262827625,100119262874375,0
3810,100119263037666,100119263153250,0
3811,100119263249625,100119263288375,0
3812,100119263460250,100119263553958,0
3813,100119263674916,100119263824666,0
3814,100119263886958,100119263957875,0
3815,100119264098500,100119264204083,0
3816,100119264313583,100119264472166,0
3817,100119264525625,100119264606708,0
3818,100119264733583,100119264873500,0
3819,100119264946958,100119265004333,0
3820,100119265162958,100119265256500,0
3821,100119265372250,100119265521833,0
3822,100119265584250,100119265655000,0
3823,100119265798958,100119265904750,0
3824,100119266002958,100119266145458,0
3825,100119266205583,100119266277541,0
3826,100119266413166,100119266531541,0
3827,100119266615166,100119266665083,0
3828,100119266826916,100119266931041,0
3829,100119267038916,100119267184333,0
3830,100119267244250,100119267313958,0
3831,100119267444333,100119267552916,0
3832,100119267645625,100119267789416,0
3833,100119267849583,100119267897541,0
3834,100119268056250,100119268162750,0
3835,100119268268250,100119268402875,0
3836,100119268478958,100119268529708,0
3837,100119268686916,100119268795666,0
3838,100119268897583,100119269060041,0
3839,100119269101625,100119269168833,0
3840,100119269308250,100119269409583,0
3841,100119269517666,100119269667458,0
3842,100119269725625,100119269791333,0
3843,100119269929583,100119270055125,0
3844,100119270139083,100119270191458,0
3845,100119270352416,100119270457291,0
3846,100119270566916,100119270721458,0
3847,100119270777583,100119270855333,0
3848,100119270992416,100119271121416,0
3849,100119271204333,100119271255125,0
3850,100119271408375,100119271524000,0
3851,100119271620250,100119271662041,0
3852,100119271833625,100119271904583,0
3853,100119272048333,100119272170708,0
3854,100119272249750,100119272306625,0
3855,100119272464291,100119272551208,0
3856,100119272674958,100119272773583,0
3857,100119272882166,100119273000791,0
3858,100119273092291,100119273129916,0
3859,100119273296291,100119273395541,0
3860,100119273500958,100119273618125,0
3861,100119273709625,100119273880250,0
3862,100119273910916,100119274015166,0
3863,100119274122916,100119274260000,0
3864,100119274336291,100119274373291,0
3865,100119274547000,100119274639166,0
3866,100119274757625,100119274890166,0
3867,100119274967208,100119275003250,0
3868,100119275181625,100119275266208,0
3869,100119275393750,100119275533458,0
3870,100119275606916,100119275667333,0
3871,100119275816375,100119275934541,0
3872,100119276023000,100119276072250,0
3873,100119276224375,100119276339083,0
3874,100119276428833,100119276474875,0
3875,100119276638958,100119276741416,0
3876,100119276852291,100119276981583,0
3877,100119277064583,100119277113333,0
3878,100119277276333,100119277378458,0
3879,100119277488291,100119277644041,0
3880,100119277698958,100119277777791,0
3881,100119277909041,100119278047000,0
3882,100119278112208,100119278167416,0
3883,100119278322958,100119278390750,0
3884,100119278532250,100119278633625,0
3885,100119278742958,100119278900083,0
3886,100119278956291,100119279033958,0
3887,100119279170875,100119279300000,0
3888,100119279380166,100119279434375,0
3889,100119279587083,100119279699958,0
3890,100119279794958,100119279833541,0
3891,100119280002875,100119280077500,0
3892,100119280210625,100119280331541,0
3893,100119280417750,100119280586625,0
3894,100119280634625,100119280721375,0
3895,100119280844333,100119280992250,0
3896,100119281055000,100119281126625,0
3897,100119281269583,100119281393375,0
3898,100119281484458,100119281520875,0
3899,100119281696291,100119281787333,0
3900,100119281905583,100119282033541,0
3901,100119282109583,100119282159375,0
3902,100119282317541,100119282425375,0
3903,100119282526958,100119282567875,0
3904,100119282737583,100119282833750,0
3905,100119282948416,100119283100208,0
3906,100119283161583,100119283212291,0
3907,100119283373583,100119283478375,0
3908,100119283584291,100119283746666,0
3909,100119283796291,100119283863583,0
3910,100119284005583,100119284107958,0
3911,100119284214916,100119284350500,0
3912,100119284426958,100119284482791,0
3913,100119284636208,100119284748083,0
3914,100119284843000,100119284882000,0
3915,100119285049833,100119285159416,0
3916,100119285252250,100119285288791,0
3917,100119285453625,100119285556416,0
3918,100119285664333,100119285797666,0
3919,100119285876291,100119285911708,0
3920,100119286078875,100119286177458,0
3921,100119286279166,100119286314666,0
3922,100119286481541,100119286580458,0
3923,100119286696958,100119286847958,0
3924,100119286897750,100119286983208,0
3925,100119287111000,100119287230708,0
3926,100119287325583,100119287362541,0
